id_terraza;id_local;id_distrito_local;desc_distrito_local;id_barrio_local;desc_barrio_local;id_ndp_edificio;id_clase_ndp_edificio;id_vial_edificio;clase_vial_edificio;desc_vial_edificio;nom_edificio;num_edificio;cal_edificio;ref_catastral;Cod_Postal;coordenada_x_local;coordenada_y_local;id_tipo_acceso_local;desc_tipo_acceso_local;id_situacion_local;desc_situacion_local;secuencial_local_PC;Escalera;id_planta_agrupado;id_local_agrupado;coordenada_x_agrupacion;coordenada_y_agrupacion;rotulo;id_periodo_terraza;desc_periodo_terraza;id_situacion_terraza;desc_situacion_terraza;Superficie_ES;Superficie_RA;Fecha_confir_ult_decreto_resol;id_ndp_terraza;id_clase_ndp_terraza;id_vial;desc_clase;desc_nombre;nom_terraza;num_terraza;cal_terraza;desc_ubicacion_terraza;hora_ini_LJ_es;hora_fin_LJ_es;hora_ini_LJ_ra;hora_fin_LJ_ra;hora_ini_VS_es;hora_fin_VS_es;hora_ini_VS_ra;hora_fin_VS_ra;mesas_aux_es;mesas_aux_ra;mesas_es;mesas_ra;sillas_es;sillas_ra;mesas_altas_estacional;mesas_altas_anual;anclaje;apilamiento;ambito_ordenacion_cod;ambito_ordenacion_desc;denominacion_cod;denominacion_desc;fecha_acuerdo_delimitacion;tipo_suelo_cod;tipo_suelo_desc;separadores_moviles_menor_estacional;separadores_moviles_mayor_estacional;auxiliares_informacion_es;elem_jard_menor_estacional;elem_jard_mayor_estacional;sombrillas_es;otros_es_mobiliario;separadores_moviles_menor_anual;separadores_moviles_mayor_anual;auxiliares_informacion_ra;elem_jard_menor_anual;elem_jard_mayor_anual;sombrillas_ra;otros_ra_mobiliario;construccion_ligera_fachada_es;construccion_ligera_bordillo_es;tarima_pavimento_es;toldos_pavimento_es;sombrillas_pavimento_es;elem_separacion_menor_estacional;elem_separacion_mayor_estacional;elem_aux_apoyo_es;construccion_ligera_fachada_ra;construccion_ligera_bordillo_ra;tarima_pavimento_ra;toldos_pavimento_ra;sombrillas_pavimento_ra;elem_separacion_menor_anual;elem_separacion_mayor_anual;elem_aux_apoyo_ra;estufas_gas_es;estufas_electricas_es;aparatos_clima_es;nebulizadores_es;iluminacion_es;otros_es_elem_ind;estufas_gas_ra;estufas_electricas_ra;aparatos_clima_ra;nebulizadores_ra;iluminacion_ra;otros_ra_elem_ind;sonometro_estacional;sonometro_anual;placas_fotovoltaicas_estacional;placas_fotovoltaicas_anual;fx_carga
"67";"280067055";20;"SAN BLAS-CANILLEJAS ";2006;"REJAS               ";"20144821";1;190550;"COLONIA                 ";"OCCIDENTE                                         ";"NUM";"000006";"  ";"9574314VK4797D0001JE";28022;449558.56;4477260.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"01";;;"RESTAURANTE BAR TORRES";"1";"Anual";"1";"Abierta";36.78;36.78;"2014-04-14 12:57:11.657";"20144821";1;190550;"COLONIA                 ";"OCCIDENTE                                         ";"NUM";"000006";"  ";"Acera";"08:00:00";"00:00:00";"08:00:00";"00:00:00";"08:00:00";"00:00:00";"08:00:00";"00:00:00";0;0;12;12;47;47;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;6;"false";0;0;0;0;0;6;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"68";"270201818";17;"VILLAVERDE          ";1701;"SAN ANDRES          ";"11123254";1;745900;"CALLE                   ";"TORDEGRILLOS                                      ";"NUM";"000045";"  ";"9362311VK3696C0001UY";28021;439136.53;4466098.5;"1";"Puerta Calle";"1";"Abierto";30;;"1";"B";;;"RESTAURANTE LA FAMILIA";"2";"Estacional";"1";"Abierta";11.19;;"2014-04-15 10:07:21.317";"31001450";1;18100;"PASEO                   ";"ALBERTO PALACIOS                                  ";"NUM";"000077";"  ";"Acera";"08:00:00";"01:30:00";;;"08:00:00";"01:30:00";;;0;0;5;0;13;0;;;"false";"true";;;;;;1;"Suelo publico";0;;0;0;;5;"false";0;;0;0;;0;;"false";"false";"false";0;0;0;;0;;;;0;0;0;;0;0;0;0;0;0;"false";0;0;0;;;;;;;;"2025-04-25 03:30:58.775215"
"76";"170001120";17;"VILLAVERDE          ";1703;"BUTARQUE            ";"20166865";1;2879;"CALLE                   ";"BERROCAL                                          ";"NUM";"000011";"  ";"2763801VK4626D0250QH";28021;442611.53;4466074.5;"1";"Puerta Calle";"1";"Abierto";70;;"1";"8";;;"CERVECERIA DONDE PIM PAM";"1";"Anual";"1";"Abierta";28.80;28.80;"2014-04-24 14:12:54.157";"20166865";1;2879;"CALLE                   ";"BERROCAL                                          ";"NUM";"000011";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;8;8;32;32;;;"false";"true";;;;;;1;"Suelo publico";0;;0;0;;4;"false";0;;0;0;;4;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"77";"170000836";17;"VILLAVERDE          ";1704;"LOS ROSALES         ";"11126886";1;230650;"PLAZA                   ";"CHOZAS DE CANALES                                 ";"NUM";"000001";"  ";"1473622VK4617C0002BR";28021;441337.53;4467033.5;"1";"Puerta Calle";"1";"Abierto";20;;"1";"B";;;"BAR DONDE SIEMPRE";"1";"Anual";"1";"Abierta";64.12;64.12;"2014-04-24 14:13:00.15";"11126886";1;230650;"PLAZA                   ";"CHOZAS DE CANALES                                 ";"NUM";"000001";"  ";"Plaza peatonal";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;21;21;80;80;;;"false";"true";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"84";"270181857";17;"VILLAVERDE          ";1701;"SAN ANDRES          ";"11125333";1;498200;"PLAZA                   ";"MAYOR DE VILLAVERDE                               ";"NUM";"000004";"  ";"0067607VK4606G0001AK";28021;439928.53;4466553.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"A";;;"BAR ASTURIAS";"1";"Anual";"1";"Abierta";55.62;55.62;"2014-04-24 14:13:34.953";"11125333";1;498200;"PLAZA                   ";"MAYOR DE VILLAVERDE                               ";"NUM";"000004";"  ";"Plaza peatonal";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;18;18;69;69;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;4;"false";0;0;0;0;0;4;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.453598"
"85";"270379680";17;"VILLAVERDE          ";1704;"LOS ROSALES         ";"20061933";1;996;"AVENIDA                 ";"OROVILLA                                          ";"NUM";"000063";"  ";"1678801VK4617H0007XI";28041;441484.53;4467625.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"01";;;"LAS PALMAS";"1";"Anual";"1";"Abierta";16.32;16.32;"2014-04-24 14:13:39.797";"20061933";1;996;"AVENIDA                 ";"OROVILLA                                          ";"NUM";"000063";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;8;8;24;24;0;0;"false";"true";;;;;;1;"Suelo publico";0;0;0;0;0;6;"false";0;0;0;0;0;6;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"87";"270286727";17;"VILLAVERDE          ";1705;"LOS ANGELES         ";"11128847";1;561025;"CALLE                   ";"PAN Y TOROS                                       ";"NUM";"000037";"  ";"1180820VK4618A0003OR";28041;441052.53;4467692.5;"1";"Puerta Calle";"1";"Abierto";40;;"0";"C";;;"CASA MONICA";"1";"Anual";"1";"Abierta";45.00;45.00;"2014-04-24 14:13:49.47";"11128847";1;561025;"CALLE                   ";"PAN Y TOROS                                       ";"NUM";"000037";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;15;15;56;56;;;"false";"true";;;;;;1;"Suelo publico";0;;0;0;;6;"false";0;;0;0;;6;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"898";"20000440";2;"ARGANZUELA          ";203;"CHOPERA             ";"11008898";1;262000;"CALLE                   ";"EMBAJADORES                                       ";"NUM";"000134";"  ";"0922201VK4702B0002RE";28045;440785.6;4472180.5;"1";"Puerta Calle";"1";"Abierto";30;;"1";"02";;;"CASA MAXI";"2";"Estacional";"1";"Abierta";49.08;;"2014-09-04 14:22:36.193";"20007540";1;388900;"CALLE                   ";"JAIME EL CONQUISTADOR                             ";"NUM";"000001";"  ";"Acera";"10:00:00";"01:00:00";;;"10:00:00";"02:30:00";;;0;0;10;0;40;0;;;"false";"false";;;;;;1;"Suelo publico";0;;0;12;;6;"false";0;;0;0;;0;;"false";"false";"false";0;0;0;;0;;;;0;0;0;;0;0;0;0;0;0;"false";0;0;0;;;;;;;;"2025-04-25 03:30:58.775215"
"38";"180000265";18;"VILLA DE VALLECAS   ";1801;"CASCO H.VALLECAS    ";"20041272";1;672700;"CALLE                   ";"SAN JAIME                                         ";"NUM";"000054";"  ";"6903801VK4760D0007MH";28031;446848.53;4470150.5;"1";"Puerta Calle";"1";"Abierto";30;;"1";"06";;;"BAR PETER";"1";"Anual";"1";"Abierta";31.62;31.62;"2014-04-07 09:27:38.953";"20041272";1;672700;"CALLE                   ";"SAN JAIME                                         ";"NUM";"000054";"  ";"Acera";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;13;13;45;45;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;4;"false";0;0;0;0;0;4;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"50";"180000457";18;"VILLA DE VALLECAS   ";1801;"CASCO H.VALLECAS    ";"20150818";1;414710;"PLAZA                   ";"JUAN DE MALASAÑA                                  ";"NUM";"000005";"  ";"7303208VK4770C0001WT";28031;447240.53;4470141.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"01";;;"LA CHOZA DE DAVID";"1";"Anual";"1";"Abierta";86.09;86.09;"2014-04-10 10:37:15.71";"20150818";1;414710;"PLAZA                   ";"JUAN DE MALASAÑA                                  ";"NUM";"000005";"  ";"Plaza peatonal";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;29;29;92;92;0;0;"true";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"true";"true";0;0;0;0;0;"false";"true";"true";0;0;0;0;0;0;6;0;1;1;"false";2;6;0;1;1;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"58";"270075832";4;"SALAMANCA           ";403;"FUENTE DEL BERRO    ";"11016822";1;18900;"CALLE                   ";"ALCALA                                            ";"NUM";"000172";"  ";"3657906VK4735H0002JT";28028;443481.6;4475598.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"02";;;"CAFETERIA DAVID";"2";"Estacional";"1";"Abierta";33.65;;"2014-04-14 09:34:41.723";"11016822";1;18900;"CALLE                   ";"ALCALA                                            ";"NUM";"000172";"  ";"Acera";"08:00:00";"01:00:00";;;"08:00:00";"01:30:00";;;0;0;9;0;23;0;0;;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;3;"false";;;0;;;0;;"false";"false";"false";0;0;0;0;0;;;;0;0;;;0;0;0;0;0;0;"false";0;0;0;;;;0;;0;;"2025-04-25 03:30:58.27455"
"65";"270445586";20;"SAN BLAS-CANILLEJAS ";2004;"ARCOS               ";"11135581";1;346750;"AVENIDA                 ";"GUADALAJARA                                       ";"NUM";"000035";"  ";"7648202VK4774H0048OG";28032;447380.56;4474529.5;"1";"Puerta Calle";"1";"Abierto";30;;"1";"C6";;;"BURGOS CERVECERIA";"1";"Anual";"1";"Abierta";41.52;41.52;"2014-04-14 12:57:03.363";"11135581";1;346750;"AVENIDA                 ";"GUADALAJARA                                       ";"NUM";"000035";"  ";"Acera";"08:00:00";"01:00:00";"08:00:00";"12:00:00";"08:00:00";"01:30:00";"08:00:00";"12:00:00";0;0;10;10;40;40;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"true";"false";0;0;0;;0;"false";"true";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"73";"280060978";18;"VILLA DE VALLECAS   ";1803;"ENSANCHE DE VALLECAS";"31035268";1;31000474;"AVENIDA                 ";"ENSANCHE DE VALLECAS                              ";"NUM";"000044";"  ";"8488109VK4688G0001KG";28051;448326.53;4468742.5;"1";"Puerta Calle";"1";"Abierto";20;;"1";"02";;;"RESTAURANTE 40 & CUATRO";"1";"Anual";"1";"Abierta";97.20;97.20;"2014-04-24 10:14:49.117";"31033784";1;31000519;"CALLE                   ";"ENTREPEÑAS                                        ";"NUM";"000049";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;30;30;120;120;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"true";"false";0;0;0;0;0;"false";"true";"false";0;0;0;0;0;0;0;0;0;1;"false";0;0;0;0;1;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"81";"170000259";17;"VILLAVERDE          ";1705;"LOS ANGELES         ";"11128297";1;733450;"PASEO                   ";"TALLERES                                          ";"NUM";"000002";"  ";"0669210VK4606H0002RT";28021;440572.53;4466762.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"A";;;"PEÑA DE FRANCIA";"1";"Anual";"1";"Abierta";32.40;32.40;"2014-04-24 14:13:20.297";"11128297";1;733450;"PASEO                   ";"TALLERES                                          ";"NUM";"000002";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;10;10;40;40;;;"false";"true";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"true";"false";0;0;0;;0;"false";"true";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"83";"170002005";17;"VILLAVERDE          ";1705;"LOS ANGELES         ";"11128595";1;426685;"CALLE                   ";"LA DEL MANOJO DE ROSAS                            ";"NUM";"000102";"  ";;28041;440665.53;4467317.5;"1";"Puerta Calle";"1";"Abierto";10;" ";"1";" ";;;"EL KUBO";"1";"Anual";"1";"Abierta";36.23;36.23;"2014-04-24 14:13:29.963";"11128595";1;426685;"CALLE                   ";"LA DEL MANOJO DE ROSAS                            ";"NUM";"000102";"  ";"Calle peatonal";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;9;9;30;30;0;0;"true";"true";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"true";"false";0;0;0;0;0;"false";"true";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"88";"180000366";18;"VILLA DE VALLECAS   ";1802;"SANTA EUGENIA       ";"11131599";1;156450;"CALLE                   ";"CASTRILLO DE AZA                                  ";"NUM";"000009";"  ";"8407913VK4780E0121ZZ";28031;448357.53;4470622.5;"1";"Puerta Calle";"1";"Abierto";10;"I";"0";"02";;;"EL JARDIN DEL BACO";"1";"Anual";"1";"Abierta";77.30;77.30;"2014-04-25 10:19:24.987";"31011644";1;156450;"CALLE                   ";"CASTRILLO DE AZA                                  ";"NUM";"000009";" B";"Acera";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;27;27;90;90;0;0;"true";"false";;;;;;1;"Suelo publico";0;0;0;0;0;7;"false";0;0;0;0;0;7;"false";"false";"true";"false";0;0;0;0;0;"false";"true";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"90";"270184823";18;"VILLA DE VALLECAS   ";1802;"SANTA EUGENIA       ";"11131607";1;614050;"CALLE                   ";"PUENTELARRA                                       ";"NUM";"000018";"  ";"8407917VK4780E0002KT";28031;448170.53;4470409.5;"1";"Puerta Calle";"1";"Abierto";10;;"0";"C";;;"CERVECERIA LA FRASCA";"1";"Anual";"1";"Abierta";47.41;47.41;"2014-04-25 10:19:35.237";"31011044";1;694650;"AVENIDA                 ";"SANTA EUGENIA                                     ";"NUM";"000045";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;12;12;41;41;0;0;"true";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"true";"false";0;0;0;0;0;"false";"true";"false";0;0;0;0;0;0;3;0;0;1;"false";0;3;0;0;1;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"89";"270324826";18;"VILLA DE VALLECAS   ";1802;"SANTA EUGENIA       ";"11131603";1;614050;"CALLE                   ";"PUENTELARRA                                       ";"NUM";"000010";"  ";"8407906VK4780E8002NN";28031;448373.53;4470489.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"K";;;"CERVECERIA LA TOMASA";"1";"Anual";"1";"Abierta";57.66;57.66;"2014-04-25 10:19:30.253";"11131603";1;614050;"CALLE                   ";"PUENTELARRA                                       ";"NUM";"000010";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;19;19;71;71;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;3;"false";0;0;0;0;0;3;"false";"false";"true";"false";0;0;0;0;0;"false";"true";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"899";"270054237";2;"ARGANZUELA          ";201;"IMPERIAL            ";"11008155";1;500700;"PASEO                   ";"MELANCOLICOS                                      ";"NUM";"000037";"  ";"9032011VK3793A0001YA";28005;438869.6;4472983.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"DR";;;"BAR LOS ANGELES";"2";"Estacional";"1";"Abierta";46.53;;"2014-09-04 14:22:41.457";"11008155";1;500700;"PASEO                   ";"MELANCOLICOS                                      ";"NUM";"000037";"  ";"Acera";"08:00:00";"01:30:00";;;"08:00:00";"01:30:00";;;0;0;12;0;48;0;0;;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;3;"false";0;;0;0;;0;;"false";"false";"false";0;0;0;0;0;;;;0;0;0;;0;0;0;0;0;0;"false";0;0;0;;;;0;;0;;"2025-04-25 03:30:58.27455"
"901";"270287457";2;"ARGANZUELA          ";206;"PALOS DE LA FRONTERA";"11010449";1;501700;"CALLE                   ";"MENDEZ ALVARO                                     ";"NUM";"000006";"  ";"1333103VK4713C0001EO";28045;441226.6;4473134.5;"1";"Puerta Calle";"1";"Abierto";20;;"1";"DR";;;"BAR RESTAURANTE ASTURIAS";"1";"Anual";"1";"Abierta";6.66;6.66;"2014-09-04 14:22:49.11";"11010449";1;501700;"CALLE                   ";"MENDEZ ALVARO                                     ";"NUM";"000006";"  ";"Acera";"10:00:00";"01:00:00";"00:00:00";"00:00:00";"10:00:00";"02:30:00";"00:00:00";"00:00:00";0;0;7;7;14;14;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.27455"
"902";"285005601";2;"ARGANZUELA          ";204;"LEGAZPI             ";"31011886";1;31000400;"CALLE                   ";"NEREIDA                                           ";"NUM";"000002";"  ";"2316401VK4721E0296YW";28045;442285.56;4471464.5;"1";"Puerta Calle";"1";"Abierto";10;"01";"1";"01";;;"RESTAURANTE EL TRILLO";"1";"Anual";"1";"Abierta";151.20;95.58;"2014-09-04 14:22:53.94";"31011886";1;31000400;"CALLE                   ";"NEREIDA                                           ";"NUM";"000002";"  ";"Bulevar";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";1;0;55;34;156;94;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"true";"false";0;0;0;;0;"false";"true";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"907";"270355361";4;"SALAMANCA           ";405;"LISTA               ";"11019373";1;405300;"CALLE                   ";"JOSE ORTEGA Y GASSET                              ";"NUM";"000054";"  ";"2658206VK4725H0009AI";28006;442580.6;4475685.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"05";;;"LE COQ";"1";"Anual";"1";"Abierta";21.09;21.00;"2014-09-08 08:16:13.273";"11019373";1;405300;"CALLE                   ";"JOSE ORTEGA Y GASSET                              ";"NUM";"000054";"  ";"Acera";"10:00:00";"00:00:00";"10:00:00";"00:00:00";"10:00:00";"00:00:00";"10:00:00";"00:00:00";0;0;9;9;22;22;0;0;"true";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"true";"false";0;0;0;0;0;"false";"true";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.27455"
"91";"270032503";18;"VILLA DE VALLECAS   ";1802;"SANTA EUGENIA       ";"11131597";1;614050;"CALLE                   ";"PUENTELARRA                                       ";"NUM";"000008";"  ";"8407907VK4780E0042YP";28031;448410.53;4470525.5;"1";"Puerta Calle";"1";"Abierto";20;"C";"1";"01";;;"BAR  LA HACIENDA";"1";"Anual";"1";"Abierta";88.56;43.20;"2014-04-25 10:19:37.897";"11131597";1;614050;"CALLE                   ";"PUENTELARRA                                       ";"NUM";"000008";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;24;10;96;40;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"true";"false";0;0;0;0;0;"false";"true";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"900";"280018153";2;"ARGANZUELA          ";202;"ACACIAS             ";"20002206";1;917;"PASEO                   ";"JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ";"NUM";"000043";" B";;28005;439532.6;4472726.5;"1";"Puerta Calle";"1";"Abierto";10;" ";"1";" ";;;"ALBAS TAPAS";"1";"Anual";"1";"Abierta";32.40;32.40;"2014-09-04 14:22:44.08";"20002215";1;917;"PASEO                   ";"JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ";"NUM";"000045";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;10;0;40;0;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"true";"false";0;0;0;;0;"false";"true";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"908";"40001283";4;"SALAMANCA           ";402;"GOYA                ";"11015281";1;341900;"CALLE                   ";"GOYA                                              ";"NUM";"000115";"  ";"3153315VK4735C0002ZY";28009;443005.6;4475118.5;"1";"Puerta Calle";"1";"Abierto";10;" ";"1";" ";;;"BIENMESABE";"1";"Anual";"1";"Abierta";21.78;21.78;"2014-09-08 08:46:07.483";"11015281";1;341900;"CALLE                   ";"GOYA                                              ";"NUM";"000115";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;9;9;27;27;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;6;"false";0;;0;0;;6;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.27455"
"107";"170000308";17;"VILLAVERDE          ";1701;"SAN ANDRES          ";"20078356";1;20800;"CALLE                   ";"ALCOCER                                           ";"NUM";"000045";" B";"0269301VK4606G0089ED";28021;440117.53;4466833.5;"1";"Puerta Calle";"1";"Abierto";30;;"1";"01";;;"BAR RENATO";"1";"Anual";"1";"Abierta";98.81;98.81;"2014-04-30 10:22:37.447";"20078353";1;20800;"CALLE                   ";"ALCOCER                                           ";"NUM";"000045";" A";"Bulevar";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";1;1;22;22;88;88;;;"false";"true";;;;;;1;"Suelo publico";0;;0;0;;22;"false";0;;0;0;;22;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
