id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19500610,Piso en pleno centro-Tirso de Molina-,136920800,David,Centro,Embajadores,40.41162,-3.70606,Entire home/apt,,1,32,2018-06-10,0.35,1,0,0,
19501097,A very cozy and spacious private doble bedroom,136928253,Mary,Ciudad Lineal,Quintana,40.43928,-3.64588,Private room,32,10,19,2022-10-01,0.25,1,299,0,
19502683,General lacy,58760044,Gabriel,Arganzuela,Palos de Moguer,40.40353,-3.69133,Private room,,1,0,,,1,0,0,
19505053,Gayfriendly House in Madrid Río Breakfast included,84151361,Elena,Latina,Cármenes,40.40782,-3.7225,Private room,,1,3,2017-10-08,0.03,1,0,0,
19509041,Lovely Studio Loft + Terrace,2677326,Alejandro,Tetuán,Bellas Vistas,40.45289,-3.71003,Entire home/apt,57,3,179,2024-12-02,1.98,1,158,36,11825334-E
19509214,Centro Madrid   FANTÁSTICO  !!!!!,137020857,Mario,Centro,Cortes,40.41155,-3.69491,Entire home/apt,150,1,149,2024-10-27,1.70,1,340,22,
19509339,New! Flat in Madrid Río,89509567,Rocío,Arganzuela,Chopera,40.39709,-3.69889,Entire home/apt,,3,93,2019-03-31,1.04,1,0,0,VT-3915
19511987,Acogedor apartamento en barrio castizo de Madrid,8170169,Maider,Arganzuela,Palos de Moguer,40.40152,-3.69111,Private room,,3,0,,,1,0,0,
19513823,Habitación en bonito piso en Aluche,79126282,Raquel,Latina,Aluche,40.39257,-3.75989,Private room,,1,0,,,1,0,0,
19514032,Peace in the city center. + 10 euros parking place,45759520,Alejandro,Arganzuela,Acacias,40.39993,-3.70654,Private room,,2,3,2017-08-12,0.03,3,0,0,
19517706,Apto Atocha Renfe/Delicias,137075869,Carolina,Arganzuela,Palos de Moguer,40.40155,-3.68904,Entire home/apt,,2,2,2019-01-03,0.03,1,0,0,
19522833,Habitación confortable en el Centro Madrid,61753406,Juan,Salamanca,Lista,40.42935,-3.67923,Private room,,40,8,2021-01-15,0.09,16,0,0,
19523548,La 1ra del olivar,9922110,Jorge,Centro,Embajadores,40.40998,-3.70057,Entire home/apt,,10,0,,,1,0,0,
19523730,ATTIC WITH WONDERFUL TERRACE CLOSE TO CITY CENTER,39412175,Isa,Retiro,Pacífico,40.40307,-3.67605,Entire home/apt,,2,0,,,1,0,0,
19524052,"MOST CENTRAL GRAN VIA, CHUECA APARTMENT (AC WIFI)",14387803,Jonas,Centro,Cortes,40.41895,-3.69889,Entire home/apt,,4,1,2017-07-04,0.01,1,0,0,
19527080,"Dúplex-apartamento en Madrid, a 15m del centro",8151819,María,Latina,Puerta del Angel,40.41002,-3.7298,Entire home/apt,,2,0,,,1,0,0,
19528622,VW California Ocean T6 en alquiler en Madrid,135206534,David,Hortaleza,Canillas,40.46677,-3.64018,Entire home/apt,,3,2,2018-07-30,0.02,1,0,0,
19528778,Sunny renovated apartment close to the Subway,21758923,Alfonso,Tetuán,Cuatro Caminos,40.45169,-3.70251,Entire home/apt,,2,2,2018-07-31,0.02,1,0,0,
19529778,"casa reformada,habitacion privada,cerca del metro.",137157856,Cristobal,Carabanchel,Puerta Bonita,40.37779,-3.74213,Private room,,1,65,2020-02-24,0.74,1,318,0,
19530737,Amplio y luminoso en el casco antiguo de la ciudad,136986473,Diego,Centro,Sol,40.41559,-3.7077,Private room,,2,0,,,1,0,0,
19535679,Perfect flat to explore Madrid,131796408,Noelia,Chamberí,Trafalgar,40.42968,-3.70303,Entire home/apt,,6,0,,,1,0,0,
19535948,Preciosos Apartamento en Lavapiés.,76061099,Juan Carlos,Centro,Embajadores,40.40845,-3.70071,Entire home/apt,350,1,0,,,1,363,0,
19539093,"Se alquila Estudio con cama doble, zona Sol!❤",137245275,Rosana,Centro,Palacio,40.41878,-3.70843,Entire home/apt,,1,0,,,2,0,0,
19540030,Madrid. Rent a flat first weekend of July.,137252326,Albano,Tetuán,Cuatro Caminos,40.45594,-3.69787,Entire home/apt,,2,0,,,1,0,0,18593452E
19541566,La Latina Apartamento,118317222,Pablo,Centro,Embajadores,40.40888,-3.70735,Entire home/apt,,1,16,2017-10-10,0.18,1,0,0,
19543183,Habitación privada en Malasaña,137269949,Cristina,Centro,Universidad,40.4243287,-3.7012947,Private room,96,2,37,2024-10-28,1.77,1,350,18,
19543453,Habitacion doble exterior vestidor Templo Debod,112271726,Mario,Moncloa - Aravaca,Argüelles,40.42685,-3.71638,Private room,,14,4,2023-08-31,0.14,75,0,0,
19547515,"Gran Apartamento Rústico de Lujo, La Latina DA34",40877988,Raul,Centro,Embajadores,40.41158,-3.7067,Entire home/apt,464,2,147,2024-08-27,1.62,129,0,31,VT-5690
19547787,Acogedora y colorida habitación :),137311372,Mar,Fuencarral - El Pardo,Pilar,40.47627,-3.70376,Private room,,1,27,2019-10-19,0.30,1,0,0,
19548058,Maravilloso en La Latina - Lavapiés,40877988,Raul,Centro,Embajadores,40.41366,-3.70542,Entire home/apt,137,2,383,2024-12-08,4.24,129,299,65,VT-3833
19549604,Madrid centro,130379031,Óscar,Arganzuela,Chopera,40.39531,-3.69651,Private room,,1,0,,,1,0,0,
19549683,World pride,137245275,Rosana,Centro,Sol,40.41425,-3.70635,Entire home/apt,,2,0,,,2,0,0,
19550119,Pepita Pérez Punto Com,137328910,Lara,Centro,Palacio,40.41218,-3.70915,Private room,47,3,139,2024-12-02,1.57,1,62,29,
19553592,DISFRUTA DE TU ESPACIO. SERAS BIENVENIDO.,137372436,Susana Elizabeth,Fuencarral - El Pardo,Pilar,40.47481,-3.71279,Private room,47,1,115,2024-10-27,1.30,1,345,27,
19554459,Estudio acogedor para las Fiestas del Orgullo,76103306,Juan,Centro,Justicia,40.42172,-3.69914,Entire home/apt,,1,0,,,1,0,0,
19558792,World Pride Madrid 2017,45022366,Victor,Salamanca,Goya,40.4275,-3.67523,Private room,,1,0,,,1,0,0,
19559949,Piso en el CORAZÓN de Madrid.,113968796,Javier,Salamanca,Lista,40.42917,-3.67644,Private room,,2,2,2017-07-09,0.02,1,0,0,
19560372,Grandioso Ático Rústico 5 Hab. en Barrio La Latina,40877988,Raul,Centro,Embajadores,40.41334,-3.70601,Entire home/apt,240,2,184,2024-12-08,2.03,129,49,17,VT-5700
19561156,Ático  3 habitaciones abel 9,45394575,Telmo,Tetuán,Bellas Vistas,40.45101507532187,-3.7087016981240355,Entire home/apt,88,1,0,,,1,338,0,
19562897,Private Room in madrid centro,20162656,Mavis,Centro,Universidad,40.42677,-3.71321,Private room,,2,0,,,1,0,0,
19563733,Habitación,137470636,Pavel Jose,Arganzuela,Legazpi,40.38791,-3.69245,Private room,,1,0,,,1,0,0,
19564668,Peace in the city center. + 10 euros parking place,45759520,Alejandro,Arganzuela,Acacias,40.39839,-3.70499,Private room,,1,18,2017-10-24,0.20,3,0,0,
19565351,Cozy apartment in Conde Duque / Malasaña area,52804033,Guillaume,Centro,Universidad,40.42888,-3.70942,Entire home/apt,,1,0,,,1,0,0,
19567397,Piso en el centro de Madrid ideal para parejas.,137501555,Javier,Centro,Universidad,40.42625,-3.70763,Entire home/apt,,2,0,,,1,0,0,
19567559,Habitación en el centro histórico de Madrid,9205789,Alfonso,Centro,Palacio,40.41264,-3.712366,Private room,79,2,189,2024-12-03,2.08,3,218,17,
19567612,Coqueto piso en Chamberi,137503815,James,Chamberí,Arapiles,40.43278,-3.70472,Private room,,1,0,,,1,0,0,
19567824,habitación doble entre chueca y alonzo martínez.,137502667,Ruth,Centro,Justicia,40.42442,-3.69689,Private room,,4,0,,,1,0,0,
19569608,Apartment Chueca-Gran Via,137521324,Luis,Centro,Justicia,40.42138,-3.70022,Entire home/apt,93,1,589,2024-11-27,6.54,4,12,91,
19571146,Papijon house,37355962,César,Chamberí,Arapiles,40.43318,-3.70664,Entire home/apt,,1,0,,,1,0,0,
19294104,"ÁTICO individual & terraza, 6 min en metro ATOCHA",135109785,Nelson,Puente de Vallecas,San Diego,40.39406,-3.66583,Entire home/apt,84,3,123,2023-09-29,1.35,2,93,0,
19302639,Como en casa,134857641,Alvaro,Ciudad Lineal,Ventas,40.43144,-3.65138,Private room,,1,0,,,1,0,0,
19302769,MADRID 4U-CHUECA. Quiet.Weekend Plan.  Best Price.,135179620,María Luisa,Centro,Justicia,40.42217,-3.70059,Entire home/apt,69,1,397,2024-12-06,4.37,2,72,60,VT-7551
19303431,Nice flat in the heart of Madrid - Wifi,84749064,Justine Laura Vera,Centro,Embajadores,40.40775,-3.69858,Entire home/apt,,3,12,2017-10-15,0.13,1,0,0,
19303668,Beautiful and bright apartment,39148845,Julia,Hortaleza,Canillas,40.45977,-3.64875,Entire home/apt,,2,2,2017-06-26,0.02,1,0,0,
19303781,Alcalá,135188458,Sergio,Salamanca,Goya,40.42308,-3.67911,Entire home/apt,,7,0,,,1,0,0,
19305558,WORLD PRIDE 2017 Perfect Location,135194142,Fernando,Centro,Universidad,40.42224,-3.70695,Entire home/apt,,3,0,,,1,0,0,
19307692,Exterior room  PLAZA MAYOR  private bathroom,112271726,Mario,Centro,Embajadores,40.41315,-3.70639,Private room,,18,4,2023-08-29,0.05,75,0,0,
19307956,Habitación doble exterior balcones Templo de Debod,112271726,Mario,Moncloa - Aravaca,Argüelles,40.42545,-3.7168,Private room,,28,9,2023-08-31,0.10,75,0,0,
19310134,Cama doble en chill out con balcón,17395577,Graziella,Chamberí,Trafalgar,40.43419,-3.70382,Private room,71,1,30,2024-11-18,0.37,3,362,23,
19311782,Precioso apartamento en Cuatro Caminos-Castellana,135248962,Eva,Tetuán,Bellas Vistas,40.45031,-3.70437,Entire home/apt,104,2,237,2024-11-25,2.61,1,47,41,VT-4051
19314402,Beautiful Apt. with Balconies Wifi/Air Conditioner,16960262,Consuelo,Moncloa - Aravaca,Argüelles,40.432031017044594,-3.7189739725556192,Entire home/apt,95,28,78,2024-10-11,0.86,4,257,7,000000000000
19315659,Apart. en Plaza Mayor con balcón al corazón Madrid,40130130,Andres,Centro,Sol,40.41547,-3.707705,Private room,,1,8,2022-10-09,0.21,1,0,0,
19320179,NICE APARTMENT NEAR ROYAL PALACE. CENTER,36522281,Sonsoles,Moncloa - Aravaca,Casa de Campo,40.42297,-3.71712,Entire home/apt,,2,1,2017-07-03,0.01,1,0,0,
19321571,"Dormitorio privado,  amplio con baño integrado",44255158,Marisa,Salamanca,Castellana,40.43215,-3.68384,Private room,65,5,86,2024-11-30,0.98,1,169,18,
19323256,Bright & Spacious 2BD 2BTH - City Center,131884023,Juan Pablo,Centro,Cortes,40.41479,-3.7018,Entire home/apt,,2,176,2024-05-30,1.96,1,75,2,VT-4249
19327853,Double Room/Bathroom in Family Home METRO ALSACIA,10500150,Kate,Ciudad Lineal,Pueblo Nuevo,40.41665,-3.62453,Private room,,1,3,2017-08-02,0.03,1,0,0,
19329258,Piso en barrio de Salamanca,36280055,David,Salamanca,Lista,40.4353,-3.67899,Entire home/apt,,1,0,,,1,0,0,
19334382,Mi casa,16690204,Alejandro,Puente de Vallecas,Palomeras Sureste,40.38063,-3.65257,Private room,,1,0,,,1,0,0,
19338841,Cute and well located flat. Enjoy the worldpride!,3172624,Maria,Centro,Justicia,40.42308,-3.69819,Entire home/apt,,4,0,,,1,0,0,
19339011,'La Linda' Beautiful sunsets in Madrid,27844010,Fernando,Fuencarral - El Pardo,Valverde,40.48377,-3.68778,Entire home/apt,86,19,180,2024-10-05,1.99,2,309,8,VT-4533
19340368,Private bedrooms,5533978,Rafael,Centro,Universidad,40.42886,-3.71093,Private room,,1,3,2019-06-16,0.04,1,0,0,
19341324,"Cozy, Well-Connected Room with Air Conditioning",105909586,Chris,Chamartín,Prosperidad,40.44169,-3.67745,Private room,,1,4,2017-07-05,0.04,1,0,0,
19341454,Ideal  para visitar Madrid,124829787,Oscar,Ciudad Lineal,Quintana,40.440059,-3.6431461,Entire home/apt,134,2,5,2024-10-09,1.28,1,90,5,
19341675,Beautiful studio in Malasaña,9906173,Shai,Centro,Universidad,40.42432,-3.70432,Entire home/apt,,5,38,2024-04-01,0.42,1,0,4,
19341770,Kuku,135507348,Liz,Centro,Cortes,40.41462,-3.6996,Entire home/apt,,1,0,,,1,0,0,
19342533,Apartamento en Quintana,47916209,Pedro Antonio,Ciudad Lineal,Quintana,40.43509,-3.6487,Entire home/apt,90,2,100,2024-11-10,1.14,1,0,16,
19342600,Preciosa casa en Chamberi tranquila y muy centrica,29703574,Clara,Chamberí,Trafalgar,40.43585,-3.70104,Entire home/apt,,90,4,2018-07-01,0.04,1,0,0,
19342946,Habitación zona Pacífico-Puente de Vallecas,12415691,Virginia,Puente de Vallecas,Numancia,40.39847,-3.66756,Private room,36,2,63,2024-10-13,0.80,1,177,19,
19344018,Habitación zona Atocha,135531703,Belen,Arganzuela,Palos de Moguer,40.40398,-3.69314,Private room,,1,0,,,1,0,0,
19344668,Cozy apartment located in Madrid’s downtown,135537749,Santiago,Centro,Embajadores,40.41237,-3.70328,Entire home/apt,125,2,327,2024-12-08,3.61,1,0,54,
19344933,AlmaSuites I. Tu casa en Madrid,135540672,Alma,Centro,Embajadores,40.41203,-3.70251,Entire home/apt,250,3,1,2018-01-14,0.01,2,17,0,HM4841
19348989,"Madrid centro  Estudio en Malasaña, Chueca",133790461,Jose Luis,Centro,Justicia,40.42127,-3.70082,Entire home/apt,74,4,416,2024-11-27,4.57,4,138,59,
19351077,Design Loft in Plaza Mayor 1 I,107335103,Jose Alejandro,Centro,Sol,40.41630172729492,-3.7056639194488525,Entire home/apt,65,1,380,2024-12-05,4.18,95,342,36,
19353757,Stylish flat in Malasaña,1625657,Matias,Centro,Universidad,40.42427,-3.7045,Entire home/apt,189,2,259,2024-10-15,2.89,3,89,52,VT-7469
19354423,Habitación acogedora y luminosa con baño privado,4644548,Alejandro,Moncloa - Aravaca,Casa de Campo,40.42415,-3.72792,Private room,42,2,11,2024-12-05,3.51,1,133,11,
19354863,Cool & comfy flat in Lavapies!,1689419,Claudinha,Centro,Embajadores,40.40676,-3.70325,Entire home/apt,,2,3,2017-09-17,0.03,1,0,0,
19355848,Habitación doble en Madrid con baño privado,97610526,Beatriz,Latina,Aluche,40.3941,-3.76986,Private room,,1,3,2017-07-09,0.03,2,0,0,
19355899,Madrid like at home (VT4084),3892548,Júlia,Centro,Palacio,40.40872,-3.71397,Entire home/apt,96,3,345,2024-11-30,4.03,1,26,40,VT-4084
19355958,Lovely 2 bedrooms flat in Francos Rodríguez,135647274,Macarena,Tetuán,Berruguete,40.45763,-3.71002,Entire home/apt,,2,0,,,1,0,0,
19356583,Double Room In Madrid (A-Class),135654202,Alfonso,Carabanchel,Comillas,40.38976,-3.71389,Private room,,2,169,2024-10-31,1.92,1,0,21,
19356645,"Ventas, Plaza Toros: Habitación con baño privado.",135611405,Paco,Salamanca,Guindalera,40.43335,-3.66498,Private room,93,2,173,2024-11-10,1.91,1,48,17,
19359353,"Japanese room, quiet and lightfull",16741274,Javier,Carabanchel,Opañel,40.39466,-3.71986,Private room,45,2,47,2024-11-17,0.52,1,162,11,
19361512,Design Loft in Plaza Mayor 2 I,107335103,Jose Alejandro,Centro,Sol,40.4165153503418,-3.7053849697113037,Entire home/apt,65,1,478,2024-11-20,5.33,95,338,48,
19361737,Van,19067404,Vanesa,Retiro,Pacífico,40.40189,-3.67909,Private room,,1,19,2022-01-04,0.21,3,0,0,
19362373,La Casa de la Esquina,134124301,Rosa,Centro,Palacio,40.4151,-3.71071,Entire home/apt,,2,0,,,1,0,0,
19362610,Light & airy flat - Centre - vibrant Lavapies,4499460,Julianna,Centro,Embajadores,40.40612,-3.69915,Entire home/apt,,2,0,,,1,0,0,
19364210,Piso 2 Habitaciones Wifi-AC/Calefacción,16960262,Consuelo,Latina,Puerta del Angel,40.41193,-3.73284,Entire home/apt,79,28,81,2024-09-17,0.89,4,298,3,00000000000
19367226,Bonito apartamiento Madrid en zona Imperial,48338535,Victor,Arganzuela,Imperial,40.41287,-3.71935,Private room,,1,0,,,1,0,0,
19369064,Habitación en Arganzuela,28798081,Manoli,Arganzuela,Delicias,40.3969,-3.69253,Private room,,2,0,,,1,0,0,
19369221,"CÉNTRICO, AMPLIO Y TRANQUILO en CHAMBERI. 2 baños",4112877,Susana,Chamberí,Trafalgar,40.43231,-3.70415,Entire home/apt,217,3,212,2024-11-30,2.42,13,53,18,VT
19371484,Cozy and modern Loft in Callao,35447033,Jose Alejandro,Centro,Sol,40.41838,-3.70494,Entire home/apt,78,1,224,2024-12-06,2.46,8,360,49,
19371660,Exterior flat completely refurbished in Chueca,30343077,Pablo,Centro,Justicia,40.4251,-3.69542,Entire home/apt,,7,0,,,1,0,0,
19371777,Habitación Individual en el Centro de Madrid,19021732,Laura,Centro,Embajadores,40.41059,-3.70599,Private room,,2,0,,,1,0,0,
19371914,"Apartamento/LOFT, 4 personas - C.Cultural Matadero",135791645,Belén,Arganzuela,Chopera,40.39199,-3.69531,Entire home/apt,105,2,144,2024-11-17,1.65,1,86,19,
19373180,Dormitorio en Malasaña para el Orgullo!,107579114,Gonzalo,Centro,Universidad,40.42676,-3.70939,Private room,,2,1,2017-07-02,0.01,1,0,0,
19380403,Design apartment in Plaza Mayor 1d,107335103,Jose Alejandro,Centro,Sol,40.41565,-3.70419,Entire home/apt,78,1,488,2024-11-22,5.45,95,347,43,
19381649,Piso con vistas al río Manzanares,25186826,Pedro,Carabanchel,San Isidro,40.40261,-3.72399,Entire home/apt,,2,3,2018-07-15,0.03,1,0,0,
19382446,"House with terrace in Alonso Martinez, Madrid.",9863470,Enrique,Chamberí,Trafalgar,40.42871,-3.7005,Private room,,2,0,,,1,0,0,
19383141,CHAMPIONS - Two Rooms Apartment - City Center,27607837,Hector,Centro,Embajadores,40.40748,-3.70179,Entire home/apt,,10,0,,,1,0,0,
19384206,Treehouse by MalasañaRoofTop,135488502,Leticia,Centro,Universidad,40.42218,-3.70563,Entire home/apt,121,1,251,2024-11-25,2.76,3,161,33,VT REGISTRADA
19384535,World pride 2017 Madrid,135882514,Eduardo,Villaverde,Los Angeles,40.35754,-3.69877,Entire home/apt,,1,0,,,1,0,0,
19385437,Design apartment in Plaza Mayor 3d,107335103,Jose Alejandro,Centro,Sol,40.41493,-3.70616,Entire home/apt,78,1,479,2024-12-01,5.28,95,341,26,
19385530,Design Loft in Plaza Mayor 3 I,107335103,Jose Alejandro,Centro,Sol,40.41601,-3.70584,Entire home/apt,65,1,389,2024-11-19,4.28,95,348,17,
19386059,Ponzano Room,33104035,Josep,Chamberí,Rios Rosas,40.43987,-3.69864,Private room,,2,0,,,1,0,0,
19386068,Amazing atic with big terrace in Plaza Mayor 5,107335103,Jose Alejandro,Centro,Sol,40.41488,-3.70643,Entire home/apt,121,1,440,2024-11-29,4.85,95,323,35,
19817938,Apartamento Madrid centro La Latina/Plaza Mayor.,140013717,Javier,Centro,Palacio,40.41503,-3.70911,Entire home/apt,64,2,394,2024-11-27,4.38,1,22,69,
19823070,PURPLE Habitación doble Exterior con balcón y A/C,139639041,Elena,Centro,Embajadores,40.4095,-3.70124,Private room,42,3,312,2024-11-25,3.55,3,33,50,
19825677,Nice apartment perfect to disconnect,69502268,Eduardo,Puente de Vallecas,Numancia,40.40547,-3.65897,Entire home/apt,59,2,321,2024-12-09,3.61,2,31,71,
19826108,"Casa agradable y luminosa, disfruta de la estancia",29939924,Marina,Salamanca,Fuente del Berro,40.42641,-3.66138,Private room,,2,1,2017-09-10,0.01,1,0,0,
19827547,Piso luminoso bien comunicado.,100944934,Gregory,Ciudad Lineal,San Juan Bautista,40.45441,-3.65506,Entire home/apt,,2,1,2020-11-20,0.02,1,0,0,
19834917,A bright room with private toilet in Malasana!,12475744,Marino,Centro,Universidad,40.42573,-3.70698,Entire home/apt,,2,0,,,1,0,0,
19842111,Habitación en el centro de madrid. Buena ubicacion,134669285,Lorenlay,Chamberí,Gaztambide,40.43098,-3.71583,Private room,,4,0,,,1,0,0,
19845235,Madrid Center - Nice bedroom in shared f,39094209,Claire,Centro,Sol,40.41826,-3.70851,Private room,,5,1,2017-08-17,0.01,1,0,0,
19846095,Double exterior room balconies Plaza Mayor SOL,112271726,Mario,Centro,Palacio,40.41335,-3.70771,Private room,,14,3,2022-09-01,0.06,75,0,0,
19850900,Habitación a 15 min del centro y junto al Retiro,7603955,Gonzalo,Retiro,Jerónimos,40.40879,-3.67885,Private room,,1,0,,,1,0,0,
19850984,"WHITE. Interior con ventana, Litera, A/C.",139639041,Elena,Centro,Embajadores,40.40876,-3.69998,Private room,34,3,300,2024-11-17,3.41,3,36,48,
19851334,Encantador Apartamento con Patio Barrio La Latina,40877988,Raul,Centro,Palacio,40.41075,-3.71227,Entire home/apt,,2,230,2024-05-02,2.56,129,0,10,VT-9591
19852477,Cozy Apartment in Malasaña,140377797,Raquel,Centro,Universidad,40.42816,-3.70393,Entire home/apt,,2,1,2017-07-23,0.01,1,0,0,
19867197,Charming Fuencarral II - City Center,11758246,Javier,Centro,Universidad,40.42337,-3.70196,Entire home/apt,108,1,131,2024-11-22,1.47,1,319,37,VT-5565
19872174,HABITACION  GRANDE BAÑO PRIVADO A/C SILENCIOSA,112271726,Mario,Moncloa - Aravaca,Argüelles,40.43072,-3.71878,Private room,,14,8,2023-08-31,0.10,75,0,0,
19874474,Barrio Salamanca esquina Goya,19687824,Maria Dolores,Salamanca,Lista,40.42854,-3.6719,Entire home/apt,92,7,47,2024-05-27,0.54,2,66,6,
19878179,Habitación tranquila,140663252,Sonia,Retiro,Estrella,40.41305,-3.66925,Private room,,15,0,,,1,0,0,
19881317,Atractiva buhardilla,140698452,Jose,Centro,Embajadores,40.41159,-3.70595,Shared room,,2,0,,,1,0,0,
19890777,Mancebo´s apartment,122900519,Mirada,Centro,Palacio,40.41228,-3.71262,Entire home/apt,,2,9,2020-03-08,0.10,1,0,0,VT-1504
19891220,tu oasis cerca del centro,4961228,Gianluca,Latina,Cármenes,40.398633163820726,-3.740538167514679,Private room,45,1,28,2024-11-23,1.10,1,350,14,
19891688,Perfecto depto gran ubicación. Aeropuerto IFEMA,140815424,Carlos,San Blas - Canillejas,Rejas,40.44494,-3.58664,Entire home/apt,,5,49,2021-08-13,0.56,1,0,0,VT-8366
19897544,Heima Salamanca District - Retiro Park,23603298,Heima,Salamanca,Recoletos,40.42244,-3.68491,Entire home/apt,492,3,146,2024-11-25,1.64,23,44,17,VT5967
19905676,Habitación con cama doble en el centro de Madrid,51196774,Ainara,Centro,Embajadores,40.40717,-3.70129,Private room,,10,0,,,1,0,0,
19906346,Apartamento en el centro histórico de Madrid,140956171,Ascensión,Centro,Palacio,40.41142,-3.71206,Entire home/apt,76,3,224,2024-12-08,2.77,1,48,47,
19919009,"New, bright & central studio, Reina Sofia, AC",37291567,Cris,Centro,Embajadores,40.41095,-3.69695,Entire home/apt,137,1,26,2024-04-22,0.35,12,217,1,1111517014005
19922980,Chic & Vintage apartment in Malasaña - City Centre,141132718,L. Felipe,Centro,Universidad,40.42288,-3.70539,Entire home/apt,109,1,54,2024-06-15,0.62,1,201,1,VT-10009
19573319,Casa Marilyn Monroe,137912568,Jaime,Retiro,Ibiza,40.41924,-3.67678,Entire home/apt,179,3,179,2024-12-08,1.98,1,19,57,VT 4026
19576893,"Piso espacioso, cómodo y acogedor",137306773,Ana,Salamanca,Recoletos,40.42688,-3.68284,Entire home/apt,179,30,0,,,1,365,0,
